鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
三民區,房地(土地+建物),高雄市三民區鼎強街515巷1~30號,45.0,住,,,1080703,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0780615,185.3,6,1,3,有,無,6700000,36158,,0.0,0,含增建或未登記建物。;,RPQOMLPJQHOFFDE78CA
三民區,房地(土地+建物),高雄市三民區河北一路61~90號,48.0,商,,,1080623,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0670623,133.6,4,2,3,有,無,8800000,65868,,0.0,0,,RPPNMLQJQHOFFDE68CA
三民區,土地,澄清段一小段271~300地號,84.0,其他,,,1080719,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,11905,,0.0,0,包含公共設施保留地之交易。;,RPTNMLQJQHOFFDE09CA
三民區,房地(土地+建物),高雄市三民區春陽街31~60號,13.51,商,,,1080704,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841020,116.33,3,2,2,有,有,4500000,38683,,0.0,0,,RPUNMLQJQHOFFDE56CA
前鎮區,土地,仁愛段631~660地號,46.0,住,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1159200,25200,,0.0,0,向政府機關承購之案件。;,RPPNMLNJQHOFFCE28CA
小港區,土地,大林段991~1020地號,112.4,農,,,1080723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,6050,,0.0,0,,RPTNMLPJQHOFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路241~270號,2.65,商,,,1080725,土地2建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841205,37.38,1,0,1,有,無,2300000,61530,,0.0,0,,RPXNMLPJQHOFFCE66CA
小港區,土地,坪鳳段511~540地號,33.4,住,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,808000,24192,,0.0,0,,RPROMLPJQHOFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區臺鋁一巷1~30號,33.6,住,,,1080713,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680824,92.7,3,2,2,有,無,2400000,25890,,0.0,0,,RPTOMLQJQHOFFCE09CA
苓雅區,房地(土地+建物),高雄市苓雅區六合路121~150號,5.18,商,,,1080501,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800926,54.57,0,0,0,無,有,2300000,42148,,0.0,0,,RPOPMLNKQHOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區六合路31~60號,7.13,住,,,1080727,土地3建物1車位0,六層,七層,套房(1房1廳1衛),,鋼筋混凝土造,0681119,21.26,1,1,1,有,有,1250000,58796,,0.0,0,,RPSNMLTJQHOFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區永平路74巷1~30號,42.0,住,,,1080629,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850518,104.72,7,2,6,有,無,6950000,66367,,0.0,0,含增建或未登記建物。;,RPPNMLRJQHOFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,4.81,商,,,1080719,土地1建物1車位0,二十七層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,113.28,3,2,2,有,有,3900000,34428,,0.0,0,,RPWOMLRJQHOFFBE76CA
苓雅區,房地(土地+建物),高雄市苓雅區武義街34巷1~30號,30.57,住,,,1080705,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0670426,61.64,3,2,1,有,無,2600000,42180,,0.0,0,,RPOOMLPJQHOFFBE38CA
前金區,房地(土地+建物),高雄市前金區八德二路181~210號,10.77,商,,,1080618,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810704,115.73,3,2,2,有,有,4600000,39748,,0.0,0,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意賣方對買賣標的物無須負擔瑕疵擔保責任。,RPWNMLMLQHOFFAE88CA
鹽埕區,房地(土地+建物),高雄市鹽埕區大公路91~120號,112.0,商,,,1080619,土地5建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0640726,341.35,7,3,5,有,無,8500000,24901,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLOKQHOFFAE78CA
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路61~90號,8.31,商,,,1080623,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940921,88.65,3,2,2,有,有,4800000,54146,,0.0,0,,RPSOMLTKQHOFFAE56CA
鼓山區,房地(土地+建物),高雄市鼓山區富農路121~150號,8.95,商,,,1080705,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940929,86.44,2,2,1,有,有,6100000,70569,,0.0,0,有裝潢,RPVNMLLLQHOFFAE68CA
鼓山區,房地(土地+建物),高雄市鼓山區大順一路909巷2弄1~30號,25.37,住,,,1080617,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700519,73.9,3,2,1,有,無,3800000,51421,,0.0,0,,RPVPMLPKQHOFFAE56CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南五街181~210號,21.0,住,,,1080703,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940616,153.6,3,2,2,有,有,9300000,61804,坡道平面,22.54,1200000,,RPPNMLRKQHOFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區鼓山一路133巷1~30號,19.25,住,,,1080629,土地2建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,183.18,3,2,2,有,有,10150000,55410,坡道平面,31.5,0,,RPRNMLLKQHOFFAE18CA
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區五福四路61~90號,18.18,商,,,1080709,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040323,223.76999999999998,4,2,3,有,有,13500000,60330,坡道平面,0.0,0,含增建或未登記建物。;,RPUNMLMKQHOFFAE58CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新樂街61~90號,8.54,商,,,1080604,土地1建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780523,54.370000000000005,1,1,1,有,有,1780000,32739,,0.0,0,,RPVOMLQJQHOFFAE09CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東六街211~240號,36.44,商,,,1080709,土地1建物1車位2,十四層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930224,308.89,4,3,2,有,有,17000000,55036,坡道平面,43.36,0,,RPPOMLSJQHOFFAE68CA
前金區,房地(土地+建物),高雄市前金區三川里七賢二路151~180號,5.2,商,,,1080619,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720601,59.22,2,1,1,有,有,2100000,35461,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLTJQHOFFAE68CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路1681~1710號,24.39,商,,,1080704,土地1建物1車位2,十七層,三十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040915,420.0,0,0,0,無,無,28500000,67857,坡道平面,0.0,0,,RPUNMLQJQHOFFAE88CA
前金區,房地(土地+建物),高雄市前金區新盛一街17巷1~30號,83.6,商,,,1080508,土地3建物2車位0,二層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0660309,502.73,21,0,21,有,無,11200000,22278,,0.0,0,,RPSNMLOJQHOFFAE48CA
鼓山區,房地(土地+建物),高雄市鼓山區美術南二路121~150號,17.52,住,,,1080707,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940616,132.05,3,2,2,有,有,6950000,52632,,0.0,0,,RPQNMLPJQHOFFAE38CA
前金區,房地(土地+建物),高雄市前金區成功一路301巷1~30號,156.0,住,,,1080520,土地4建物2車位0,全,三層,透天厝,,加強磚造,0501211,302.34,4,2,3,有,無,18000000,59536,,0.0,0,,RPWOMLMJQHOFFAE78CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街301~330號,17.41,住,,,1080607,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930322,105.6,2,2,1,有,有,6000000,56818,坡道機械,15.16,0,,RPPNMLNJQHOFFAE08CA
鼓山區,房地(土地+建物),高雄市鼓山區九如四路2014巷31~60號,17.58,住,,,1080625,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710318,73.59,2,1,1,有,無,2700000,36690,,0.0,0,,RPPOMLQJQHOFFAE48CA
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢三路31~60號,1.38,商,,,1080724,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0721209,25.43,1,0,1,有,有,550000,21628,,0.0,0,,RPQOMLQJQHOFFAE58CA
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路31~60號,16.03,商,,,1080706,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790323,143.76,4,2,2,有,有,5600000,38954,,0.0,0,,RPTNMLTJQHOFFAE09CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東三路1~30號,19.92,住,,,1080716,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940531,154.0,3,2,2,有,有,8100000,52597,坡道機械,15.87,0,,RPWOMLSJQHOFFAE76CA
鼓山區,車位,高雄市鼓山區大順一路841~870號,2.5,商,,,1080718,土地0建物0車位1,,,其他,,,,15.66,0,0,0,有,有,980000,,坡道平面,15.65,980000,,RPUNMLRJQHOFFAE98CA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路1~30號,12.51,商,,,1080721,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701124,141.26,3,1,1,有,有,5000000,35396,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLPJQHOFFAE78CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明華路301~330號,12.41,商,,,1080724,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840125,174.72,3,2,2,有,有,8000000,45788,坡道機械,0.0,0,,RPTOMLTJQHOFFAE56CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路361~390號,31.4,住,,,1080623,土地1建物1車位2,十八層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060601,364.01,3,2,2,有,有,35280000,102842,坡道平面,54.02,3400000,,RPQOMLTKQHOFFAE98CA
前金區,土地,前金段661~690地號,119.0,住,,,1080702,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17000000,142857,,0.0,0,,RPPOMLLLQHOFFAE18CA
前金區,房地(土地+建物),高雄市前金區武強街121~150號,144.0,住,,,1080610,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0970108,443.6,5,3,6,有,無,41000000,92426,,0.0,0,含增建或未登記建物。;,RPOPMLLLQHOFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區鼓山一路133巷1~30號,20.4,住,,,1080620,土地2建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,192.6,3,2,2,有,有,12600000,65421,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLNLQHOFFAE58CA
鼓山區,房地(土地+建物),高雄市鼓山區民康街181~210號,64.62,住,,,1080705,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760626,119.88,3,2,2,有,無,9600000,80080,,0.0,0,土地共有之透天厝,RPXNMLQLQHOFFAE76CA
苓雅區,房地(土地+建物),高雄市苓雅區永福街1~30號,56.0,商,,,1080629,土地1建物1車位0,全,二層,透天厝,,加強磚造,0561103,99.87,5,3,2,有,無,10300000,103134,,0.0,0,,RPVNMLQJQHOFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區凱旋三路871~900號,69.0,住,,,1080621,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0650105,146.82,3,2,3,有,無,9000000,61300,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLRJQHOFFBE58CA
新興區,房地(土地+建物),高雄市新興區黃海街31~60號,30.15,商,,,1080703,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740411,124.19,3,2,2,有,無,4350000,35027,,0.0,0,含增建或未登記建物。,RPUOMLMKQHOFFBE78CA
苓雅區,房地(土地+建物),高雄市苓雅區文橫二路1~30號,80.0,商,,,1080712,土地1建物1車位0,全,三層,透天厝,,加強磚造,0620221,161.7,4,2,3,有,無,29800000,184292,,0.0,0,含增建或未登記建物。;,RPQOMLRLQHOFFBE98CA
新興區,房地(土地+建物),高雄市新興區忠孝一路340巷1~30號,31.1,商,,,1080709,土地2建物1車位0,一層，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770919,102.47,3,2,2,有,無,7070000,68996,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;,RPSNMLSLQHOFFBE56CA
小港區,房地(土地+建物),高雄市小港區建成街61~90號,65.0,商,,,1080508,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0681221,85.2,2,2,2,有,無,5300000,62207,,0.0,0,,RPVOMLQJQHOFFCE66CA
小港區,土地,莊段991~1020地號,800.0,農,,,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13150000,16438,,0.0,0,,RPUNMLPJQHOFFCE98CA
小港區,土地,莊段991~1020地號,801.0,農,,,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13150000,16417,,0.0,0,,RPVNMLPJQHOFFCE09CA
前鎮區,土地,獅甲段91~120地號,111.7,住,,,1080521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14020000,125515,,0.0,0,,RPSNMLQJQHOFFCE88CA
前鎮區,土地,獅甲段91~120地號,40.61,住,,,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,135435,,0.0,0,,RPTNMLQJQHOFFCE98CA
前鎮區,土地,獅甲段91~120地號,78.97,住,,,1080522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11940000,151197,,0.0,0,,RPUNMLQJQHOFFCE09CA
前鎮區,土地,獅甲段91~120地號,40.61,住,,,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,135435,,0.0,0,,RPVNMLQJQHOFFCE56CA
前鎮區,土地,獅甲段91~120地號,38.22,住,,,1080521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4650000,121664,,0.0,0,,RPWNMLQJQHOFFCE66CA
前鎮區,土地,獅甲段91~120地號,38.22,住,,,1080527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4650000,121664,,0.0,0,,RPXNMLQJQHOFFCE76CA
小港區,房地(土地+建物)+車位,高雄市小港區宏光街451~480號,20.11,住,,,1080714,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830923,126.09,3,2,2,有,有,3000000,23793,坡道機械,0.0,0,,RPPOMLQJQHOFFCE68CA
前鎮區,房地(土地+建物),高雄市前鎮區前鎮街61~90號,8.08,商,,,1080722,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080201,77.39,2,1,1,有,有,5000000,64608,,0.0,0,含裝潢實品屋,RPROMLQJQHOFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區前鎮街61~90號,8.08,商,,,1080722,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080201,77.39,2,1,1,有,有,4150000,53624,,0.0,0,,RPSOMLQJQHOFFCE98CA
小港區,房地(土地+建物),高雄市小港區崇明街121~150號,14.6,住,,,1080717,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690417,46.45,3,1,1,有,無,1220000,26265,,0.0,0,,RPPNMLTKQHOFFCE98CA
前鎮區,房地(土地+建物),高雄市前鎮區三多二路451~480號,11.62,商,,,1080701,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700122,94.7,3,2,2,有,有,3300000,34847,,0.0,0,,RPTOMLTKQHOFFCE86CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞祥街1巷31~60號,65.0,住,,,1080703,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600815,75.85,3,2,2,有,無,2300000,30323,,0.0,0,,RPQOMLSJQHOFFCE98CA
小港區,房地(土地+建物),高雄市小港區松崗路132巷1~30號,25.02,住,,,1080710,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670531,60.96,3,1,1,有,無,1400000,22966,,0.0,0,,RPRNMLSJQHOFFCE98CA
小港區,房地(土地+建物),高雄市小港區明聖街86巷1弄1~30號,68.0,住,,,1080715,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0741126,150.16,7,2,3,有,無,6500000,43287,,0.0,0,,RPPOMLMLQHOFFCE48CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路151~180號,8.53,商,,,1080620,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,111.77000000000001,2,1,1,有,有,6200000,55471,坡道平面,33.08,0,,RPXNMLQLQHOFFCE96CA
三民區,房地(土地+建物),高雄市三民區澄明街10巷1~30號,36.74,住,,,1080712,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690221,106.34,3,2,2,有,無,3650000,34324,,0.0,0,,RPTNMLTJQHOFFDE76CA
三民區,房地(土地+建物),高雄市三民區河堤路481~510號,8.29,住,,,1080714,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,86.08,2,2,1,有,有,4700000,54600,,0.0,0,,RPXNMLRJQHOFFDE96CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,6.67,商,,,1080528,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,114.71000000000001,3,2,2,有,有,7900000,68869,坡道機械,26.06,0,,RPVPMLMKQHOFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,8.95,商,,,1080701,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,156.16,3,2,2,有,有,9820000,62884,坡道平面,37.64,0,,RPWPMLMKQHOFFDE66CA
三民區,房地(土地+建物),高雄市三民區民族一路100巷61~90號,30.2,住,,,1080527,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730517,97.08,3,2,2,有,無,3980000,40997,,0.0,0,有裝修,RPOOMLQLQHOFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區大福街211~240號,42.83,住,,,1080703,土地1建物1車位3,十層，十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861215,309.59000000000003,6,2,6,有,有,9900000,31978,坡道平面,37.88,0,,RPPOMLQLQHOFFDE98CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎華路1~30號,17.83,商,,,1080627,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0801219,197.74,3,2,2,有,有,9000000,45514,坡道平面,0.0,0,有裝潢,RPQOMLQLQHOFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區力行路241~270號,14.62,住,,,1080710,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931111,110.22,2,2,1,有,有,5600000,50807,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLLLQHOFFDE09CA
三民區,房地(土地+建物),高雄市三民區民族巷31~60號,8.3,商,,,1080622,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,107.42999999999999,3,2,2,有,有,6950000,64693,,0.0,0,附裝潢,RPPPMLLLQHOFFDE58CA
小港區,房地(土地+建物),高雄市小港區高鳳路1~30號,99.0,住,,,1080714,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850703,174.63,6,3,4,有,無,12000000,68717,,0.0,0,含增建或未登記建物。;,RPWNMLQJRHOFFCE76CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路203巷74弄1~30號,26.25,住,,,1080424,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710310,64.59,3,2,2,有,無,500000,7741,,0.0,0,受債權債務影響或債務抵償之交易。;,RPVNMLQJQHOFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路119巷1~30號,9.17,住,,,1080719,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0771221,30.18,0,0,0,無,無,506799,16793,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLQJQHOFFEE76CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1381~1410號,18.91,商,,,1080430,土地1建物1車位2,五層,三十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1031210,336.76,4,1,3,有,有,17200000,51075,坡道平面,40.04,0,,RPSNMLRJQHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區中泰街76巷1~30號,27.4,住,,,1080621,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701128,76.55,3,0,3,有,無,3450000,45069,,0.0,0,含增建或未登記建物。;,RPPNMLKKQHOFFEE28CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,22.12,住,,,1080106,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,131.93,3,2,2,有,有,7690000,56000,坡道機械,10.68,900000,房地交易總價含裝潢,RPWNMLSJQHOFFEE07CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,14.54,住,,,1080213,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,86.64,2,1,1,有,有,5230000,57004,坡道機械,10.68,900000,房地交易總價含裝潢,RPOOMLSJQHOFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,14.54,住,,,1080526,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,86.64,2,1,1,有,有,5200000,56609,坡道機械,10.68,900000,房地交易總價含裝潢,RPPOMLSJQHOFFEE09CA
左營區,房地(土地+建物),高雄市左營區大中二路601~630號,3.11,住,,,1080620,土地1建物1車位0,九層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841020,40.19,1,1,1,有,有,2100000,52252,,0.0,0,,RPSPMLRJQHOFFEE76CA
三民區,房地(土地+建物),高雄市三民區同盟二路31~60號,15.71,住,,,1080718,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,145.67000000000002,3,2,1,有,無,7500000,51486,,0.0,0,,RPUOMLNJRHOFFDE09CA
楠梓區,房地(土地+建物),高雄市楠梓區德祥路61~90號,70.0,住,,,1080630,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0790116,336.03,8,3,5,有,無,13500000,40175,,0.0,0,含增建或未登記建物。;,RPOOMLRJQHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區立仁街1~30號,64.85,商,,,1080716,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0821224,157.66,6,2,4,有,無,6500000,41228,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLMKQHOFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區立仁街1~30號,64.84,商,,,1080716,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0821224,157.66,6,2,4,有,無,6500000,41228,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLMKQHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區德祥路1~30號,8.13,住,,,1080701,土地1建物1車位0,十四層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811210,88.51,3,2,2,有,有,2900000,32765,,0.0,0,含增建或未登記建物。,RPPPMLNKQHOFFEE78CA
楠梓區,土地,楠都段一小段181~210地號,11.0,商,,,1080613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1497375,136125,,0.0,0,畸零地或有合併使用之交易。;,RPQPMLMLQHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區加仁路121~150號,83.84,住,,,1080202,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,店面(店鋪),見其它登記事項,見其它登記事項,1080528,224.01,4,2,4,有,無,24200000,108031,,0.0,0,,RPXQMLMLQHOFFEE07CA
楠梓區,房地(土地+建物),高雄市楠梓區加仁路121~150號,82.78,住,,,1080125,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,店面(店鋪),見其它登記事項,見其它登記事項,1080528,224.01,4,2,4,有,無,24400000,108924,,0.0,0,,RPORMLMLQHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區加仁路121~150號,82.68,住,,,1080128,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,店面(店鋪),見其它登記事項,見其它登記事項,1080528,224.01,4,2,4,有,無,24400000,108924,,0.0,0,,RPOPMLSLQHOFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區德惠路151巷23弄1~30號,77.68,住,,,1080709,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080528,201.84,3,2,4,有,無,17600000,87198,,0.0,0,,RPPPMLSLQHOFFEE76CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區廣昌街181~210號,23.39,住,,,1080629,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041103,149.61,3,2,2,有,有,6460000,43179,坡道平面,0.0,0,,RPPNMLQKQHOFFEE88CA
左營區,房地(土地+建物),高雄市左營區新莊一路31~60號,7.12,住,,,1080723,土地1建物1車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840825,91.08,3,2,2,有,無,6500000,71366,,0.0,0,,RPVPMLKMQHOFFEE66CA
